2.566883, -6.971188, 7.453507, -2.575760
6.585295, -9.784166, 2.601561, -5.026025
-6.376975, -8.852833, -6.133285, -8.339207
0.130600, 0.179645, -4.162439, 4.094559
0.136374, -2.466265, 4.217156, -1.053563
6.390160, 6.652648, 5.514432, 8.202073
-7.230166, 6.139400, -5.385627, 6.811876
-8.656834, 5.584713, -4.516845, 7.495935
0.348890, -9.678952, 4.376112, -7.418903
9.625028, -6.623272, 5.316882, -5.683607
-8.657822, -1.774717, -7.820852, 0.850486
2.318957, 0.875221, 0.417959, 5.164597
-6.591848, -8.336715, -7.950837, -6.969486
-3.051578, 3.182699, -3.623037, 7.886212
-6.037148, 4.330783, -6.636379, 5.854420
-1.103107, -8.266721, -3.529176, -3.679026
-3.964579, 3.528912, -7.300558, 7.507305
-0.269023, -4.211726, -0.077367, -2.262966
-7.688328, -3.669072, -8.847726, -0.592348
-1.512095, 0.634226, -1.300297, 4.639932
6.928034, -9.161195, 8.570235, -6.275213
-5.531973, 2.966063, -4.647241, 3.843775
-7.224151, 6.934454, -2.898153, 8.219741
1.226580, -9.408883, 4.662964, -4.482128
