1.689962, -6.278567, 4.049500, -2.968987
-5.078675, -9.869475, -5.684620, -5.421860
1.703877, 0.858747, 5.540816, 4.727425
4.723915, 5.028695, 0.356564, 8.335070
-1.052236, -8.447728, -3.545293, -7.533393
-1.253758, -5.422298, 1.590414, -1.705143
0.788532, -3.858957, 1.031765, -3.440853
2.361421, -9.501065, 3.899859, -8.401178
-4.364031, -6.531684, -7.437245, -2.157466
-1.357196, -5.473032, 0.507638, -0.908532
7.488758, -7.063077, 3.965702, -6.508250
6.486207, -1.080505, 7.984818, 3.476977
-0.609593, -9.855610, 0.645633, -6.058497
9.699349, -7.193118, 8.044636, -2.317786
-1.594839, 4.893536, -4.190896, 7.288323
-5.894061, 6.518747, -4.590463, 6.786700
4.113794, 7.547481, 7.932880, 9.098584
-3.600192, -1.874082, -4.831767, 0.295479
-7.625481, -2.738000, -4.484821, -2.514757
-2.098102, -5.318939, -1.080615, -0.734449
7.737505, -0.679992, 8.796497, 3.038689
9.334382, -8.045940, 9.388857, -5.052227
-9.200371, 7.298279, -8.297633, 9.992606
-5.018546, -3.958500, -4.698712, 0.468668
2.665987, -6.269899, -1.728220, -5.879110
3.877912, -7.682182, -0.426724, -2.975770
-2.058399, 2.883920, 1.744512, 7.516172
-9.125367, 6.373091, -7.127320, 8.806637
-5.082282, 3.288491, -6.062842, 8.243781
0.400168, 7.537499, 2.089368, 9.224257
1.591599, -5.137643, 3.965634, -1.293074
2.991072, -3.022575, 1.761939, 1.712066
6.241884, -1.410598, 5.134519, -1.377180
3.477483, 7.045261, -1.452477, 7.545154
-7.634725, 2.484997, -7.073642, 4.334418
-3.803153, -0.256686, -5.863763, 1.882661
