0.000000, 0.000000, 1.329053, 2.658106
1.329053, 2.658106, -1.325102, 2.257080
-1.325102, 2.257080, 0.038278, 4.013039
0.038278, 4.013039, 0.263161, 4.124439
0.263161, 4.124439, -1.413470, 2.407805
-1.413470, 2.407805, 1.031770, 3.067075
1.031770, 3.067075, -0.458084, 0.778248
-0.458084, 0.778248, 1.087461, 0.881592
1.087461, 0.881592, -0.166226, 3.845877
-0.166226, 3.845877, 1.091779, 2.984521
1.091779, 2.984521, 1.509653, 1.567199
1.509653, 1.567199, -0.686125, 1.167207
-0.686125, 1.167207, 0.962267, 3.162689
0.962267, 3.162689, -1.325402, 2.257592
-1.325402, 2.257592, 0.524359, 3.765113
0.524359, 3.765113, -1.458629, 2.484831
-1.458629, 2.484831, 0.644851, 3.599354
0.644851, 3.599354, -1.112966, 1.895250
-1.112966, 1.895250, 1.348390, 2.631505
1.348390, 2.631505, -0.216193, 0.365665
-0.216193, 0.365665, 0.830572, 0.464425
0.830572, 0.464425, -4054.423336, 10369.205120
