-7.557505, -7.933249, -2.660963, -4.825549
-5.463932, 4.063525, -8.817306, 6.976517
2.603625, 3.706475, 4.902584, 5.415359
6.331280, -5.719779, 8.411880, -3.013245
-8.013336, 0.411353, -3.741050, 5.209321
-1.784812, 1.651900, 0.949646, 5.821491
3.706691, -1.586862, 5.014867, 1.494439
0.303084, -6.633301, -0.156983, -3.654847
-7.712326, -3.962848, -9.422279, -2.304930
1.599603, 4.442331, 2.948826, 7.509747
-6.996658, 3.675245, -9.854564, 8.195342
-4.365032, 4.869414, -5.898282, 7.125647
-4.205835, 4.742579, 0.693759, 6.057317
5.374980, 0.829504, 2.937620, 4.136948
6.994881, -1.181833, 2.062784, 2.231205
-5.208425, 2.002237, -2.200368, 6.216843
-2.064267, -0.029873, 2.414324, 2.091774
9.520101, 2.155797, 5.714595, 6.460128
8.268268, 5.298881, 4.763522, 5.860421
8.413599, -8.400251, 9.475796, -5.304148
