0.000000, 0.000000, 0.425034, 0.850068
0.425034, 0.850068, -3.691791, -1.281474
-3.691791, -1.281474, -4.448995, 0.455257
-4.448995, 0.455257, -3.925629, -1.198507
-3.925629, -1.198507, -0.071591, 1.339730
-0.071591, 1.339730, -3.896482, -4.650458
-3.896482, -4.650458, 0.565425, 0.711646
0.565425, 0.711646, -4.867690, -3.940641
-4.867690, -3.940641, -3.737755, -1.265166
-3.737755, -1.265166, -4.575632, -4.154094
-4.575632, -4.154094, 1.421108, -0.132040
1.421108, -0.132040, -0.157721, -2.559443
-0.157721, -2.559443, -3.423861, -4.995878
-3.423861, -4.995878, -0.940923, 2.196873
-0.940923, 2.196873, -5.118498, 0.688478
-5.118498, 0.688478, -4.490951, 0.439520
-4.490951, 0.439520, -2.743300, 3.833802
-2.743300, 3.833802, -10393.535315, -3924.655641
