2.015900, -2.764730, 6.064638, -0.772940
2.755323, -7.837304, 4.295287, -4.016540
7.611524, 4.514470, 8.863699, 7.428225
-6.978244, 4.201594, -9.393021, 9.019094
7.716004, -8.638344, 8.686951, -8.433107
2.380417, -4.474684, 6.820250, -0.987639
-4.214858, -4.607002, -6.712951, -2.510991
5.993139, 7.211984, 1.967443, 9.956819
-4.842212, 5.742622, -5.735794, 7.612491
-6.870078, -7.754371, -6.513469, -5.566651
-3.471733, -9.891870, -0.238602, -6.219426
-1.560726, -9.370175, -1.745363, -6.496705
5.216889, -8.737030, 8.794116, -7.056528
9.404040, 4.036487, 6.238355, 8.411621
-5.997711, 9.513533, -8.935118, 9.587083
-1.063907, -8.133301, -1.262124, -5.142792
-4.971828, -3.425280, -8.335730, -0.766812
-0.644922, -1.693602, -2.561027, -0.801699
7.549821, 2.868431, 3.690756, 3.178499
6.294038, -5.630589, 9.622997, -1.140554
-5.896716, -8.129131, -9.095513, -5.918675
-9.346417, -9.011948, -5.139898, -4.539766
-0.799562, -8.717897, -4.902471, -4.888282
-3.289495, 6.979731, -7.085845, 9.976649
9.258462, 7.784947, 6.651419, 9.109755
-8.160262, 0.962819, -4.685120, 4.456883
4.789109, 1.283705, 8.916890, 5.434375
4.903924, 1.546855, 2.319769, 5.116605
-4.261641, -0.415743, -5.917728, 0.390556
0.039061, 4.183755, 1.652727, 8.950746
9.957697, -8.605638, 5.024532, -6.178349
-2.074910, -3.892881, -5.785961, -1.377545
6.026374, 6.726518, 6.463857, 7.686783
-0.348255, 3.200609, 0.458959, 6.831854
-7.888970, -8.236066, -4.172426, -4.632898
-1.465094, 9.236304, -1.583811, 9.582537
-6.638676, 1.321098, -5.543672, 4.949748
