5.935917, 5.057520, 2.191753, 8.652753
-5.035442, 0.620553, -6.965890, 5.098534
-0.113358, -1.195727, 4.597785, 2.784192
8.673112, 2.632717, 4.301488, 6.186444
3.285948, -6.822454, -1.434197, -2.643554
0.044496, -3.784073, -0.587695, -1.808610
-0.909240, -7.707605, 2.560409, -4.101080
4.389212, -8.866141, 0.829228, -5.240389
-2.527409, -6.670505, -4.179223, -6.604280
-8.479848, -3.474838, -4.143626, -1.410413
-5.499722, -0.681090, -5.306387, 0.193723
8.681557, 2.038452, 8.645240, 4.907955
4.414258, 9.305634, 3.213355, 9.585336
2.088288, 5.442591, 3.971890, 7.619782
3.573221, -1.255750, 7.713515, 2.577527
0.114542, -6.789239, -2.178313, -3.409619
0.608912, -5.469711, -0.338535, -0.595447
-7.079325, 0.526235, -3.616695, 5.491444
-3.528465, 5.173429, -5.354998, 9.281220
-9.586152, 6.717818, -7.083634, 7.496346
-8.377595, -9.154821, -8.318084, -5.600178
8.684131, -9.499117, 7.653368, -9.344846
-6.135803, -8.175663, -1.267033, -4.176212
-5.691846, 3.395816, -1.753432, 3.478369
-6.610254, 6.344674, -4.762206, 9.982023
-5.893140, -8.126170, -6.632451, -7.730192
-2.448355, -7.896439, -1.096690, -4.890366
-6.248308, 8.007528, -7.973214, 9.583352
-5.250931, -8.881497, -3.139508, -8.242287
2.134711, -9.847912, 5.277202, -6.080707
-3.995019, 5.316496, -3.117002, 8.615700
-8.639146, -0.910686, -4.690661, -0.309471
4.909869, 3.125921, 0.231229, 5.400924
-2.520064, 2.056604, 1.948914, 5.134701
