-8.385134, -1.415933, -7.142421, 1.327986
1.257363, 4.775431, -3.308663, 6.063007
-5.364595, -0.224563, -0.577767, 4.326814
6.106833, 0.237715, 7.486575, 0.708158
4.696874, -3.180158, 5.242545, -0.096567
5.763777, -9.220593, 1.226438, -7.142587
-8.636196, 6.790165, -7.326189, 9.218675
1.496556, 4.056335, -0.917458, 6.613938
-3.878904, -4.067602, -1.530047, -1.907807
4.057845, 6.088428, -0.558842, 8.116536
-9.611113, -5.857651, -6.784489, -3.062918
-0.001359, -8.435476, 4.085222, -4.272598
-6.983582, -0.524211, -9.299479, 1.220075
-5.543342, -6.804375, -7.828873, -4.826928
3.393456, -6.558538, 2.129532, -2.127555
3.790085, -0.421015, 2.723768, 4.552434
-6.671296, -9.310664, -8.572752, -6.943344
-4.449652, -3.146108, -5.926443, -0.009111
-2.593151, -2.573185, -2.563548, 0.549469
5.502255, 2.175611, 1.839424, 3.719847
4.042879, -1.316349, 5.581775, 0.566033
-0.491190, -5.181943, -4.336828, -1.278321
