0.000000, 0.000000, 0.436879, 0.873759
0.436879, 0.873759, 0.875516, 0.864319
0.875516, 0.864319, 0.889001, -0.680555
0.889001, -0.680555, -0.029324, -1.767406
-0.029324, -1.767406, 1.731002, -0.002182
1.731002, -0.002182, -0.057983, -1.741092
-0.057983, -1.741092, 0.951224, -0.508179
0.951224, -0.508179, 0.960081, 0.778665
0.960081, 0.778665, 0.285863, 0.782657
0.285863, 0.782657, -0.713073, -1.139595
-0.713073, -1.139595, 1.148908, 0.039471
1.148908, 0.039471, 0.884475, 0.855245
0.884475, 0.855245, 0.578056, 0.958925
0.578056, 0.958925, 0.119258, -1.903833
0.119258, -1.903833, 2.919700, -1.206186
2.919700, -1.206186, 2.227724, -3.839805
2.227724, -3.839805, 10508.982434, 3738.542580
