-2.157507, 0.765401, -3.456680, 5.750295
4.075076, -4.766159, 7.348034, -4.619975
-6.152002, 4.540075, -5.163966, 5.076285
-4.914732, -8.969761, -6.018586, -7.416674
-1.450753, -5.057425, -1.996881, -3.413240
9.104202, -2.133735, 7.056868, -0.602774
8.458428, -2.412298, 4.832067, 0.112041
-7.741152, 0.883071, -3.297199, 2.807873
-9.920385, -1.068129, -7.312120, -0.841834
5.668449, 0.300956, 8.086583, 4.113175
4.983561, 3.288971, 6.097334, 3.837541
7.749423, -2.359473, 7.809239, 2.540579
-6.520647, 7.785199, -2.414687, 9.761272
-6.988817, -8.426565, -3.425171, -5.220291
-0.423375, -8.428953, -3.217192, -6.192405
-0.050955, -0.228318, 3.543210, 1.235807
-3.008897, 7.827134, -6.570560, 8.891619
4.763849, -3.861218, 8.444076, -2.757364
-0.987504, -9.084791, -4.458832, -6.309743
7.428818, -0.764615, 6.209451, 1.536481
5.381502, 1.762424, 2.708538, 5.657654
