0.000000, 0.000000, 0.095381, 0.190763
0.095381, 0.190763, -0.298870, -0.215088
-0.298870, -0.215088, 0.403996, -2.251729
0.403996, -2.251729, -1.906248, -2.735416
-1.906248, -2.735416, -1.746719, -2.320255
-1.746719, -2.320255, -1.802086, -2.857796
-1.802086, -2.857796, -0.605695, -2.927089
-0.605695, -2.927089, 0.888700, -0.372331
0.888700, -0.372331, -1.514717, -3.195424
-1.514717, -3.195424, 0.593273, -1.918101
0.593273, -1.918101, 0.603928, -0.170201
0.603928, -0.170201, -0.365895, -0.515822
-0.365895, -0.515822, 0.757282, -1.629013
0.757282, -1.629013, -0.539820, -1.296196
-0.539820, -1.296196, 0.801765, -1.550605
0.801765, -1.550605, -0.315960, -0.291767
-0.315960, -0.291767, 0.363524, 0.000437
0.363524, 0.000437, 0.188422, -2.501640
0.188422, -2.501640, -0.710574, -1.990191
-0.710574, -1.990191, -1.682389, -2.998427
-1.682389, -2.998427, 1.571085, -0.741363
1.571085, -0.741363, -0.133502, 0.526890
-0.133502, 0.526890, 1.227814, 0.804388
1.227814, 0.804388, 0.184679, 0.127380
0.184679, 0.127380, 0.677966, 2.148212
0.677966, 2.148212, -5.216354, 5.799628
-5.216354, 5.799628, 2.145589, 4.209506
2.145589, 4.209506, 1.903128, -0.846075
1.903128, -0.846075, 3.022313, -1.880616
3.022313, -1.880616, 1.560378, -1.387390
1.560378, -1.387390, 2.062770, -1.236239
2.062770, -1.236239, 1.558484, -1.501681
1.558484, -1.501681, 2.820580, -2.220420
2.820580, -2.220420, 1.559497, -1.440561
1.559497, -1.440561, 2.034832, -1.167958
2.034832, -1.167958, 1.561963, -1.291754
1.561963, -1.291754, 3.100183, -1.749449
3.100183, -1.749449, 1.705688, -0.363533
1.705688, -0.363533, 1.822139, 9.578978
1.822139, 9.578978, 5.833749, 5.237840
5.833749, 5.237840, -8814.721589, 6729.623544
