-8.331258, -6.722812, -3.656280, -2.026166
-9.069144, 4.123561, -6.895768, 7.502266
-2.528293, 2.012085, -4.856550, 3.118076
6.228263, -2.407047, 5.961379, 0.027414
-4.816592, -7.977632, -7.159650, -3.242991
1.401611, -6.407645, 0.875167, -4.143172
8.453219, -1.576099, 4.866226, 2.267860
2.611005, -9.677093, -0.946537, -8.914740
-3.082764, 0.575751, 1.876952, 2.850143
2.034966, 5.125424, 1.043725, 6.037622
0.444499, 1.424728, -3.142800, 3.651663
5.572397, -5.642624, 7.009361, -1.990017
8.712963, 2.997197, 7.683879, 3.034735
-2.597134, 3.189876, -4.714356, 3.290587
-5.049018, -3.757821, -1.888216, 0.444120
-1.748328, -5.143443, -2.519683, -4.517050
8.466355, -3.419032, 9.010805, -1.944683
5.172287, -8.622889, 9.940499, -7.416645
-5.623268, 3.245914, -1.436739, 5.827627
3.259771, -5.264300, 1.150179, -1.005290
-7.402247, 3.600219, -2.640444, 8.168993
-1.135758, -4.492310, 1.635781, 0.385311
9.064194, -5.319111, 4.304527, -2.655913
-4.270757, 5.348153, -8.494977, 7.527632
8.292630, -9.333607, 7.584143, -7.901374
9.500437, 4.556236, 6.859060, 7.049751
-4.787045, -0.229982, -9.587148, 3.296279
4.547464, 5.404209, 2.680342, 9.836565
-7.103794, 4.657576, -2.141027, 4.755998
6.590261, -1.565682, 7.868223, 2.120801
-9.858428, 0.325175, -6.976107, 0.996735
8.933434, 2.785376, 7.041287, 3.516752
