-9.380281, 6.072034, -7.224149, 7.732699
-9.198488, -6.375918, -6.001522, -5.372927
5.773856, 7.876007, 8.070679, 9.433214
2.227258, -2.183953, -0.632326, 2.709080
-1.714040, -1.289117, -6.153415, 2.611301
-8.184324, -2.144966, -9.523324, 0.519148
-8.670311, -8.466973, -5.864439, -8.119825
-5.741653, 4.554707, -1.293733, 4.755061
1.908060, 4.869044, -1.485903, 8.379588
-4.455978, -1.369063, -5.185065, -0.136726
4.708578, -4.497073, 8.670643, -3.411834
0.086444, -9.146074, 3.319880, -9.075271
9.076280, -8.683882, 5.107806, -7.791215
1.666326, 0.077126, -2.123921, 2.095468
4.427067, 0.389355, 2.391483, 0.772667
0.871522, -5.054395, -0.740771, -2.872169
-9.722207, 5.813466, -5.150077, 6.761371
9.581472, 4.650770, 5.165444, 9.050166
7.549995, -0.421593, 3.472112, 2.284178
4.075218, -2.745357, 5.415133, 0.927087
0.866442, -7.172010, 3.374759, -2.268906
-1.385155, -1.356671, 2.053823, -0.321178
2.519172, 6.028211, 0.528450, 7.311972
7.882198, 6.708418, 7.923550, 8.943898
4.034100, 5.464143, 3.718386, 9.877272
-4.167097, -6.352467, -0.759400, -2.184859
